timestamp,method,destination,host,path,content_type,risk_score,label,action,text_length,preview,match_type,match_excerpt
2026-04-17T23:27:13.979261,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=1&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,277,"[[[""thread-f:XXXX-XXXX-XXXX-9532"",null,[""msg-f:XXXX-XXXX-XXXX-9532""]],[""thread-f:XXXX-XXXX-XXXX-9056"",null,[""msg-f:XXXX-XXXX-XXXX-9056""]],[""thread-f:XXXX-XXXX-XXXX-6702"",null,[""msg-f:1859906",CC_LUHN_VALID,"[[[""thread-f:XXXX-XXXX-XXXX-9532"",null,[""msg-f:XXXX-XXXX-XXXX-9532""]],[""thread-f:XXXX-XXXX-XXXX-9056"",null,[""msg-f:XXXX-XXXX-XXXX-9056""]],[""thread-f:XXXX-XXXX-XXXX-6702"",null,[""msg-f:1859906"
2026-04-17T23:27:48.473412,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=7&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1161,"0238024""]],[""thread-f:XXXX-XXXX-XXXX-2579"",null,[""msg-f:XXXX-XXXX-XXXX-2579""]],[""thread-f:XXXX-XXXX-XXXX-1131"",null,[""msg-f:XXXX-XXXX-XXXX-1131""]],[""thread-f:XXXX-XXXX-XXXX-6502"",null,[""msg-f:1861857",CC_LUHN_VALID,"0238024""]],[""thread-f:XXXX-XXXX-XXXX-2579"",null,[""msg-f:XXXX-XXXX-XXXX-2579""]],[""thread-f:XXXX-XXXX-XXXX-1131"",null,[""msg-f:XXXX-XXXX-XXXX-1131""]],[""thread-f:XXXX-XXXX-XXXX-6502"",null,[""msg-f:1861857"
2026-04-17T23:28:20.617914,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=24&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1110,"9902876297""]],[""thread-f:XXXX-XXXX-XXXX-2579"",0,[""msg-f:XXXX-XXXX-XXXX-2579""]],[""thread-f:XXXX-XXXX-XXXX-1131"",0,[""msg-f:XXXX-XXXX-XXXX-1131""]],[""thread-f:XXXX-XXXX-XXXX-6502"",0,[""msg-f:XXXX-XXXX-XXXX-6341",CC_LUHN_VALID,"9902876297""]],[""thread-f:XXXX-XXXX-XXXX-2579"",0,[""msg-f:XXXX-XXXX-XXXX-2579""]],[""thread-f:XXXX-XXXX-XXXX-1131"",0,[""msg-f:XXXX-XXXX-XXXX-1131""]],[""thread-f:XXXX-XXXX-XXXX-6502"",0,[""msg-f:XXXX-XXXX-XXXX-6341"
2026-04-17T23:28:51.622145,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=26&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1110,"9902876297""]],[""thread-f:XXXX-XXXX-XXXX-2579"",0,[""msg-f:XXXX-XXXX-XXXX-2579""]],[""thread-f:XXXX-XXXX-XXXX-1131"",0,[""msg-f:XXXX-XXXX-XXXX-1131""]],[""thread-f:XXXX-XXXX-XXXX-6502"",0,[""msg-f:XXXX-XXXX-XXXX-6341",CC_LUHN_VALID,"9902876297""]],[""thread-f:XXXX-XXXX-XXXX-2579"",0,[""msg-f:XXXX-XXXX-XXXX-2579""]],[""thread-f:XXXX-XXXX-XXXX-1131"",0,[""msg-f:XXXX-XXXX-XXXX-1131""]],[""thread-f:XXXX-XXXX-XXXX-6502"",0,[""msg-f:XXXX-XXXX-XXXX-6341"
2026-04-17T23:29:33.088898,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=28&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1110,"9902876297""]],[""thread-f:XXXX-XXXX-XXXX-2579"",0,[""msg-f:XXXX-XXXX-XXXX-2579""]],[""thread-f:XXXX-XXXX-XXXX-1131"",0,[""msg-f:XXXX-XXXX-XXXX-1131""]],[""thread-f:XXXX-XXXX-XXXX-6502"",0,[""msg-f:XXXX-XXXX-XXXX-6341",CC_LUHN_VALID,"9902876297""]],[""thread-f:XXXX-XXXX-XXXX-2579"",0,[""msg-f:XXXX-XXXX-XXXX-2579""]],[""thread-f:XXXX-XXXX-XXXX-1131"",0,[""msg-f:XXXX-XXXX-XXXX-1131""]],[""thread-f:XXXX-XXXX-XXXX-6502"",0,[""msg-f:XXXX-XXXX-XXXX-6341"
2026-04-17T23:30:04.621687,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=34&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1110,"9902876297""]],[""thread-f:XXXX-XXXX-XXXX-2579"",0,[""msg-f:XXXX-XXXX-XXXX-2579""]],[""thread-f:XXXX-XXXX-XXXX-1131"",0,[""msg-f:XXXX-XXXX-XXXX-1131""]],[""thread-f:XXXX-XXXX-XXXX-6502"",0,[""msg-f:XXXX-XXXX-XXXX-6341",CC_LUHN_VALID,"9902876297""]],[""thread-f:XXXX-XXXX-XXXX-2579"",0,[""msg-f:XXXX-XXXX-XXXX-2579""]],[""thread-f:XXXX-XXXX-XXXX-1131"",0,[""msg-f:XXXX-XXXX-XXXX-1131""]],[""thread-f:XXXX-XXXX-XXXX-6502"",0,[""msg-f:XXXX-XXXX-XXXX-6341"
2026-04-18T03:36:04.156520,POST,https://10.0.1.130:9443/submit,10.0.1.130,/submit,urlencoded,65,PII,BLOCK,21,data=SSN: 123-XX-XXXX,SSN_PATTERN,data=SSN: 123-XX-XXXX
2026-04-18T03:38:16.173979,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=2&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,QUARANTINE,2781,"[[[""thread-f:XXXX-XXXX-XXXX-9532"",null,[""msg-f:XXXX-XXXX-XXXX-9532""]],[""thread-f:XXXX-XXXX-XXXX-9056"",null,[""msg-f:XXXX-XXXX-XXXX-9056""]],[""thread-f:XXXX-XXXX-XXXX-6702"",null,[""msg-f:1859906",CC_LUHN_VALID,"[[[""thread-f:XXXX-XXXX-XXXX-9532"",null,[""msg-f:XXXX-XXXX-XXXX-9532""]],[""thread-f:XXXX-XXXX-XXXX-9056"",null,[""msg-f:XXXX-XXXX-XXXX-9056""]],[""thread-f:XXXX-XXXX-XXXX-6702"",null,[""msg-f:1859906"
2026-04-18T03:38:46.437941,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=6&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1175,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310",CC_LUHN_VALID,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310"
2026-04-18T03:39:27.809747,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=8&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1175,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310",CC_LUHN_VALID,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310"
2026-04-18T03:40:10.435465,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=24&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1110,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310",CC_LUHN_VALID,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310"
2026-04-18T03:46:36.900405,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=2&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,277,"[[[""thread-f:XXXX-XXXX-XXXX-9532"",null,[""msg-f:XXXX-XXXX-XXXX-9532""]],[""thread-f:XXXX-XXXX-XXXX-9056"",null,[""msg-f:XXXX-XXXX-XXXX-9056""]],[""thread-f:XXXX-XXXX-XXXX-6702"",null,[""msg-f:1859906",CC_LUHN_VALID,"[[[""thread-f:XXXX-XXXX-XXXX-9532"",null,[""msg-f:XXXX-XXXX-XXXX-9532""]],[""thread-f:XXXX-XXXX-XXXX-9056"",null,[""msg-f:XXXX-XXXX-XXXX-9056""]],[""thread-f:XXXX-XXXX-XXXX-6702"",null,[""msg-f:1859906"
2026-04-18T03:47:11.288423,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=7&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1229,"[[[""thread-f:XXXX-XXXX-XXXX-4348"",null,[""msg-f:XXXX-XXXX-XXXX-4348""]],[""thread-f:XXXX-XXXX-XXXX-6017"",null,[""msg-f:XXXX-XXXX-XXXX-6017""]],[""thread-f:XXXX-XXXX-XXXX-6359"",null,[""msg-f:1862742",CC_LUHN_VALID,"[[[""thread-f:XXXX-XXXX-XXXX-4348"",null,[""msg-f:XXXX-XXXX-XXXX-4348""]],[""thread-f:XXXX-XXXX-XXXX-6017"",null,[""msg-f:XXXX-XXXX-XXXX-6017""]],[""thread-f:XXXX-XXXX-XXXX-6359"",null,[""msg-f:1862742"
2026-04-18T03:48:05.178048,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=30&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1110,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310",CC_LUHN_VALID,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310"
2026-04-18T03:48:45.178755,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=34&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1110,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310",CC_LUHN_VALID,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310"
2026-04-18T03:49:47.180124,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=40&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1110,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310",CC_LUHN_VALID,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310"
2026-04-18T03:53:45.421213,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=1&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,55,PII,BLOCK,53,"[[[""thread-a:r-752043330193385768"",1,null,null,1]],1]",CC_LUHN_VALID,"[[[""thread-a:r-XXXX-XXXX-XXXX-5768"",1,null,null,1]],1]"
2026-04-18T03:54:17.460112,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=16&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1110,"[[[""thread-f:1862742107202856359"",0,[""msg-f:1862742107202856359""]],[""thread-f:1862489653970388647"",0,[""msg-f:1862489653970388647""]],[""thread-f:1861855213023534695"",0,[""msg-f:1861855213023534695""]],[""t",CC_LUHN_VALID,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310"
2026-04-18T03:54:49.176875,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=24&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1110,"[[[""thread-f:1862742107202856359"",0,[""msg-f:1862742107202856359""]],[""thread-f:1862489653970388647"",0,[""msg-f:1862489653970388647""]],[""thread-f:1861855213023534695"",0,[""msg-f:1861855213023534695""]],[""t",CC_LUHN_VALID,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310"
2026-04-18T03:55:23.178838,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=26&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1110,"[[[""thread-f:1862742107202856359"",0,[""msg-f:1862742107202856359""]],[""thread-f:1862489653970388647"",0,[""msg-f:1862489653970388647""]],[""thread-f:1861855213023534695"",0,[""msg-f:1861855213023534695""]],[""t",CC_LUHN_VALID,"7202856359""]],[""thread-f:XXXX-XXXX-XXXX-8647"",0,[""msg-f:XXXX-XXXX-XXXX-8647""]],[""thread-f:XXXX-XXXX-XXXX-4695"",0,[""msg-f:XXXX-XXXX-XXXX-4695""]],[""thread-f:XXXX-XXXX-XXXX-8932"",0,[""msg-f:XXXX-XXXX-XXXX-5310"
2026-04-18T04:00:50.750836,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=2&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,277,"[[[""thread-f:1860207693354739532"",null,[""msg-f:1860207693354739532""]],[""thread-f:1859933337995569056"",null,[""msg-f:1859933337995569056""]],[""thread-f:1859906746790076702"",null,[""msg-f:18599067467900767",CC_LUHN_VALID,"[[[""thread-f:XXXX-XXXX-XXXX-9532"",null,[""msg-f:XXXX-XXXX-XXXX-9532""]],[""thread-f:XXXX-XXXX-XXXX-9056"",null,[""msg-f:XXXX-XXXX-XXXX-9056""]],[""thread-f:XXXX-XXXX-XXXX-6702"",null,[""msg-f:1859906"
2026-04-18T04:01:21.334822,POST,https://mail.google.com/sync/u/0/i/fd?hl=en&c=7&rt=r&pt=ji,mail.google.com,/sync/u/0/i/fd,txt,100,PII,BLOCK,1229,"[[[""thread-f:1862778315400934348"",null,[""msg-f:1862778315400934348""]],[""thread-f:1862763757917876017"",null,[""msg-f:1862763757917876017""]],[""thread-f:1862742107202856359"",null,[""msg-f:18627421072028563",CC_LUHN_VALID,"[[[""thread-f:XXXX-XXXX-XXXX-4348"",null,[""msg-f:XXXX-XXXX-XXXX-4348""]],[""thread-f:XXXX-XXXX-XXXX-6017"",null,[""msg-f:XXXX-XXXX-XXXX-6017""]],[""thread-f:XXXX-XXXX-XXXX-6359"",null,[""msg-f:1862742"
